"ID","date","temperature_exterieure","humidite","ensoleillement","vitesse_vent","direction_vent","temperature_interieure","puissance_cvac","puissance_cvac_future"
20393,"2022-08-01 10:15:00",22.5,58.5,593.0,2.35,65.0,23.0000883820258,0.886184697886514,"1.31613567174784"
20394,"2022-08-01 10:30:00",22.75,57.75,574.5,2.225,72.5,23.0000955356724,0.901291637011822,"1.34700759123363"
20395,"2022-08-01 10:45:00",23.0,57.0,556.0,2.1,80.0,23.0000980713976,0.914317028130416,"1.3640994712702"
20396,"2022-08-01 11:00:00",23.25,55.25,537.5,2.35,90.0,23.0004517340889,0.925083389221503,"1.09165388811422"
20397,"2022-08-01 11:15:00",23.5,53.5,519.0,2.6,100.0,23.0003187117053,0.619228060077979,"1.107736805441"
20398,"2022-08-01 11:30:00",23.75,51.75,520.0,2.85,110.0,23.001097045436,0.632058761475715,"1.11695898619817"
20399,"2022-08-01 11:45:00",24.0,50.0,521.0,3.1,120.0,23.0000676639246,0.650235020336395,"1.3635257377289"
20400,"2022-08-01 12:00:00",24.25,49.25,522.0,3.475,122.5,23.000039256425,0.736656384519205,"1.36352122977953"
20401,"2022-08-01 12:15:00",24.5,48.5,523.0,3.85,125.0,23.000112272682,1.00524201924232,"1.36391917093967"
20402,"2022-08-01 12:30:00",24.75,47.75,586.25,4.225,127.5,23.0000997062076,1.03837554780552,"1.36422173398752"
20403,"2022-08-01 12:45:00",25.0,47.0,649.5,4.6,130.0,23.0008664164349,1.07768050056451,"1.36429650014905"
20404,"2022-08-01 13:00:00",25.075,47.5,712.75,3.975,125.0,23.0008403491205,1.11304644004059,"1.36471139762627"
20405,"2022-08-01 13:15:00",25.15,48.0,776.0,3.35,120.0,23.000554322735,1.15352336665457,"1.3655838553334"
20406,"2022-08-01 13:30:00",25.225,48.5,792.5,2.725,115.0,23.0003763927016,1.19511293523271,"1.36606289056536"
20407,"2022-08-01 13:45:00",25.3,49.0,809.0,2.1,110.0,23.0002454683673,1.24013205283735,"1.36643521143062"
20408,"2022-08-01 14:00:00",25.475,48.0,825.5,2.475,125.0,23.0004036911725,1.27935516130129,"1.35942468730066"
20409,"2022-08-01 14:15:00",25.65,47.0,842.0,2.85,140.0,23.0007310152361,1.31613567174784,"1.3525781182505"
20410,"2022-08-01 14:30:00",25.825,46.0,831.5,3.225,155.0,23.0005066219414,1.34700759123363,"1.08850536738495"
20411,"2022-08-01 14:45:00",26.0,45.0,821.0,3.6,170.0,23.0024091075154,1.3640994712702,"0.972585015349866"
20412,"2022-08-01 15:00:00",26.0,44.25,810.5,3.6,165.0,23.0011604148397,1.09165388811422,"0.871478912203141"
20413,"2022-08-01 15:15:00",26.0,43.5,800.0,3.6,160.0,23.0013433408632,1.107736805441,"0.764635149366226"
20414,"2022-08-01 15:30:00",26.0,42.75,780.25,3.6,155.0,23.0012001442318,1.11695898619817,"0.990071610189843"
20415,"2022-08-01 15:45:00",26.0,42.0,760.5,3.6,150.0,23.0066414429643,1.3635257377289,"0.950199722213507"
20416,"2022-08-01 16:00:00",26.0,42.0,740.75,3.225,157.5,23.06813275776,1.36352122977953,"0.918114344863999"
20417,"2022-08-01 16:15:00",26.0,42.0,721.0,2.85,165.0,23.1252159448492,1.36391917093967,"0.890565188504032"
20418,"2022-08-01 16:30:00",26.0,42.0,688.5,2.475,172.5,23.150567052606,1.36422173398752,"0.865612954651776"
20419,"2022-08-01 16:45:00",26.0,42.0,656.0,2.1,180.0,23.1609930741826,1.36429650014905,"0.842013697336373"
20420,"2022-08-01 17:00:00",26.0,42.0,623.5,2.35,165.0,23.218979936247,1.36471139762627,"0.813582042931565"
20421,"2022-08-01 17:15:00",26.0,42.0,591.0,2.6,150.0,23.2560157538928,1.3655838553334,"0.787441531179841"
20422,"2022-08-01 17:30:00",26.0,42.0,539.0,2.85,135.0,23.2658323349621,1.36606289056536,"0.763926184876304"
20423,"2022-08-01 17:45:00",26.0,42.0,487.0,3.1,120.0,23.2454301766685,1.36643521143062,"0.426826130540111"
20424,"2022-08-01 18:00:00",25.5,44.0,435.0,3.225,125.0,23.2486964833117,1.35942468730066,"0.387202128719053"
20425,"2022-08-01 18:15:00",25.0,46.0,383.0,3.35,130.0,23.1967363615482,1.3525781182505,"0.366628029794026"
20426,"2022-08-01 18:30:00",24.5,48.0,287.25,3.475,135.0,23.0064647030005,1.08850536738495,"0.477889108062082"
20427,"2022-08-01 18:45:00",24.0,50.0,191.5,3.6,140.0,23.000202048005,0.972585015349866,"0.643101737232109"
20428,"2022-08-01 19:00:00",23.975,50.25,95.75,3.475,140.0,23.0000469954512,0.871478912203141,"0.605291859833943"
20429,"2022-08-01 19:15:00",23.95,50.5,0.0,3.35,140.0,23.0000039501041,0.764635149366226,"0.579658106341948"
20430,"2022-08-01 19:30:00",23.925,50.75,0.0,3.225,140.0,22.9999896508639,0.990071610189843,"0.556866610752676"
20431,"2022-08-01 19:45:00",23.9,51.0,0.0,3.1,140.0,22.9999666904692,0.950199722213507,"0.535131697194359"
20432,"2022-08-01 20:00:00",23.925,50.0,0.0,2.85,132.5,22.9998730757628,0.918114344863999,"0.503408139467992"
20433,"2022-08-01 20:15:00",23.95,49.0,0.0,2.6,125.0,22.9998208456009,0.890565188504032,"0.482056596409879"
20434,"2022-08-01 20:30:00",23.975,48.0,0.0,2.35,117.5,22.9997636318895,0.865612954651776,"0.462339667375838"
20435,"2022-08-01 20:45:00",24.0,47.0,0.0,2.1,110.0,22.9996986720425,0.842013697336373,"0.442648703009424"
20436,"2022-08-01 21:00:00",24.0,47.0,0.0,1.95,107.5,22.9999596634976,0.813582042931565,"0.412057283964754"
20437,"2022-08-01 21:15:00",24.0,47.0,0.0,1.8,105.0,22.9999489969812,0.787441531179841,"0.383999814590546"
20438,"2022-08-01 21:30:00",24.0,47.0,0.0,1.65,102.5,22.9999098885425,0.763926184876304,"0.357426260982854"
20439,"2022-08-01 21:45:00",24.0,47.0,0.0,1.5,100.0,22.9998911331948,0.426826130540111,"0.331798366058622"
20440,"2022-08-01 22:00:00",24.0,47.75,0.0,1.65,97.5,23.0001419578635,0.387202128719053,"0.314617985499196"
20441,"2022-08-01 22:15:00",24.0,48.5,0.0,1.8,95.0,23.0001663273419,0.366628029794026,"0.298036009023608"
20442,"2022-08-01 22:30:00",24.0,49.25,0.0,1.95,92.5,23.0002423414947,0.477889108062082,"0.280113984028161"
20443,"2022-08-01 22:45:00",24.0,50.0,0.0,2.1,90.0,23.0002722618133,0.643101737232109,"0.261958337334065"
20444,"2022-08-01 23:00:00",23.75,50.75,0.0,2.225,90.0,22.9999024594799,0.605291859833943,"0.244854702677907"
20445,"2022-08-01 23:15:00",23.5,51.5,0.0,2.35,90.0,22.9997663678793,0.579658106341948,"0.229715962685429"
20446,"2022-08-01 23:30:00",23.25,52.25,0.0,2.475,90.0,22.9996823120745,0.556866610752676,"0.207933442747417"
20447,"2022-08-01 23:45:00",23.0,53.0,0.0,2.6,90.0,22.9995079500044,0.535131697194359,"0.189845851199467"
20448,"2022-08-02 00:00:00",23.0,53.0,0.0,2.2,90.0,23.0000358402876,0.503408139467992,"0.171414697726808"
20449,"2022-08-02 00:15:00",23.0,53.0,0.0,1.8,90.0,23.0000103847028,0.482056596409879,"0.171353624644201"
20450,"2022-08-02 00:30:00",23.0,53.0,0.0,1.4,90.0,22.9998918516158,0.462339667375838,"0.170278580296528"
20451,"2022-08-02 00:45:00",23.0,53.0,0.0,1.0,90.0,22.9999936519782,0.442648703009424,"0.167850962813996"
20452,"2022-08-02 01:00:00",22.25,57.5,0.0,1.125,107.5,23.0000308863068,0.412057283964754,"0.196904683928606"
20453,"2022-08-02 01:15:00",21.5,62.0,0.0,1.25,125.0,23.0000157743525,0.383999814590546,"0.214335097229844"
20454,"2022-08-02 01:30:00",20.75,66.5,0.0,1.375,142.5,23.0000117661246,0.357426260982854,"0.237943597066155"
20455,"2022-08-02 01:45:00",20.0,71.0,0.0,1.5,160.0,23.0000072315991,0.331798366058622,"0.267287835435508"
20456,"2022-08-02 02:00:00",19.75,71.5,0.0,1.125,167.25,23.0000040170161,0.314617985499196,"0.0"
20457,"2022-08-02 02:15:00",19.5,72.0,0.0,0.75,174.5,23.0000157836524,0.298036009023608,"0.0293571010327302"
20458,"2022-08-02 02:30:00",19.25,72.5,0.0,0.375,181.75,23.0000256687419,0.280113984028161,"0.0562611008845211"
20459,"2022-08-02 02:45:00",19.0,73.0,0.0,0.0,189.0,23.0000160408219,0.261958337334065,"0.0700685132129682"
20460,"2022-08-02 03:00:00",18.75,76.75,0.0,0.65,181.75,23.0000160540809,0.244854702677907,"0.400132390744449"
20461,"2022-08-02 03:15:00",18.5,80.5,0.0,1.3,174.5,22.9943842249123,0.229715962685429,"0.410145141044052"
20462,"2022-08-02 03:30:00",18.25,84.25,0.0,1.95,167.25,22.992473178066,0.207933442747417,"0.426284483680063"
20463,"2022-08-02 03:45:00",18.0,88.0,0.0,2.6,160.0,22.9887926384597,0.189845851199467,"0.450676288194486"
20464,"2022-08-02 04:00:00",17.75,88.0,0.0,2.2,200.0,23.0016035343531,0.171414697726808,"0.414953017604405"
20465,"2022-08-02 04:15:00",17.5,88.0,0.0,1.8,240.0,23.0056334704778,0.171353624644201,"0.430193332918038"
20466,"2022-08-02 04:30:00",17.25,88.0,14.5,1.4,280.0,23.0012917662304,0.170278580296528,"0.492665021759448"
20467,"2022-08-02 04:45:00",17.0,88.0,29.0,1.0,320.0,23.0000675135197,0.167850962813996,"0.230734505734207"
20468,"2022-08-02 05:00:00",17.0,86.5,43.5,0.75,285.75,23.001472136738,0.196904683928606,"0.306498984266253"
20469,"2022-08-02 05:15:00",17.0,85.0,58.0,0.5,251.5,23.0004772732862,0.214335097229844,"0.402358063454377"
20470,"2022-08-02 05:30:00",17.0,83.5,86.5,0.25,217.25,22.9998980411964,0.237943597066155,"0.480349493132523"
20471,"2022-08-02 05:45:00",17.0,82.0,115.0,0.0,183.0,23.0000074400863,0.267287835435508,"0.852818027369647"
20472,"2022-08-02 06:00:00",17.5,81.0,143.5,0.0,186.25,22.9841888570096,0.0,"0.913242797718698"
20473,"2022-08-02 06:15:00",18.0,80.0,172.0,0.0,189.5,22.9999646633078,0.0293571010327302,"0.967359178022401"
20474,"2022-08-02 06:30:00",18.5,79.0,144.0,0.0,192.75,22.9999896571304,0.0562611008845211,"1.00230482645084"
20475,"2022-08-02 06:45:00",19.0,78.0,116.0,0.0,196.0,22.9999933348961,0.0700685132129682,"1.02869311150697"
20476,"2022-08-02 07:00:00",19.475,77.25,88.0,0.0,199.75,23.0000380638688,0.400132390744449,"1.04309514907911"
20477,"2022-08-02 07:15:00",19.95,76.5,60.0,0.0,203.5,23.0000427981731,0.410145141044052,"1.05224822065111"
20478,"2022-08-02 07:30:00",20.425,75.75,48.75,0.0,207.25,23.0000414339348,0.426284483680063,"1.06317742411563"
20479,"2022-08-02 07:45:00",20.9,75.0,37.5,0.0,211.0,23.0000492857468,0.450676288194486,"1.07777751906869"
20480,"2022-08-02 08:00:00",21.175,74.5,26.25,0.525,220.75,23.0000816042255,0.414953017604405,"0.794211706709617"
20481,"2022-08-02 08:15:00",21.45,74.0,15.0,1.05,230.5,23.0000702990629,0.430193332918038,"0.853851851041727"
20482,"2022-08-02 08:30:00",21.725,73.5,126.25,1.575,240.25,23.0000926736266,0.492665021759448,"0.930547612958344"
20483,"2022-08-02 08:45:00",22.0,73.0,237.5,2.1,250.0,23.0000314496104,0.230734505734207,"1.31647684820105"
20484,"2022-08-02 09:00:00",22.0,73.0,348.75,1.825,222.5,23.000009366378,0.306498984266253,"1.34602615286467"
20485,"2022-08-02 09:15:00",22.0,73.0,460.0,1.55,195.0,23.0000175378443,0.402358063454377,"1.36826797470147"
20486,"2022-08-02 09:30:00",22.0,73.0,509.75,1.275,167.5,23.0000196674068,0.480349493132523,"1.38530736505503"
20487,"2022-08-02 09:45:00",22.0,73.0,559.5,1.0,140.0,23.0000557529404,0.852818027369647,"1.39432613751145"
20488,"2022-08-02 10:00:00",22.5,72.0,609.25,1.125,137.5,23.0000973696236,0.913242797718698,"1.39422314945981"
20489,"2022-08-02 10:15:00",23.0,71.0,659.0,1.25,135.0,23.0001233702734,0.967359178022401,"1.39413111810133"
20490,"2022-08-02 10:30:00",23.5,70.0,620.75,1.375,132.5,23.0001545811038,1.00230482645084,"1.3942348260777"
20491,"2022-08-02 10:45:00",24.0,69.0,582.5,1.5,130.0,23.000262454312,1.02869311150697,"1.39441960496307"
20492,"2022-08-02 11:00:00",24.25,68.0,544.25,1.9,152.5,23.0003189998336,1.04309514907911,"1.39521089786515"
20493,"2022-08-02 11:15:00",24.5,67.0,506.0,2.3,175.0,23.0002058738009,1.05224822065111,"1.39605831983543"
20494,"2022-08-02 11:30:00",24.75,66.0,487.75,2.7,197.5,23.0001897249521,1.06317742411563,"1.39690827736287"
20495,"2022-08-02 11:45:00",25.0,65.0,469.5,3.1,220.0,23.0006150799517,1.07777751906869,"1.39894855495693"
20496,"2022-08-02 12:00:00",25.5,64.25,451.25,2.7,225.0,23.0001197739477,0.794211706709617,"1.09115861397818"
20497,"2022-08-02 12:15:00",26.0,63.5,433.0,2.3,230.0,23.0001437257577,0.853851851041727,"1.14417326054634"
20498,"2022-08-02 12:30:00",26.5,62.75,405.0,1.9,235.0,23.0000593211618,0.930547612958344,"1.09333831596815"
20499,"2022-08-02 12:45:00",27.0,62.0,377.0,1.5,240.0,22.999977400886,1.31647684820105,"1.32759655337922"
20500,"2022-08-02 13:00:00",27.0,62.0,349.0,1.775,237.5,23.0004058144691,1.34602615286467,"1.3158014236344"
20501,"2022-08-02 13:15:00",27.0,62.0,321.0,2.05,235.0,23.0005213960408,1.36826797470147,"1.27000062554902"
20502,"2022-08-02 13:30:00",27.0,62.0,340.0,2.325,232.5,23.0002523762292,1.38530736505503,"1.22754323598256"
20503,"2022-08-02 13:45:00",27.0,62.0,359.0,2.6,230.0,23.0096068858616,1.39432613751145,"1.18264602747952"
20504,"2022-08-02 14:00:00",27.0,62.0,378.0,2.6,220.0,23.0402257904127,1.39422314945981,"1.16135374378507"
20505,"2022-08-02 14:15:00",27.0,62.0,397.0,2.6,210.0,23.092236563018,1.39413111810133,"1.10425915673714"
20506,"2022-08-02 14:30:00",27.0,62.0,370.5,2.6,200.0,23.1387919045743,1.3942348260777,"1.05092102332018"
20507,"2022-08-02 14:45:00",27.0,62.0,344.0,2.6,190.0,23.1702820545053,1.39441960496307,"0.999672150075375"
20508,"2022-08-02 15:00:00",27.0,63.0,317.5,3.225,182.5,23.1914674094052,1.39521089786515,"0.606942616409554"
20509,"2022-08-02 15:15:00",27.0,64.0,291.0,3.85,175.0,23.2062573253495,1.39605831983543,"0.548932123933304"
20510,"2022-08-02 15:30:00",27.0,65.0,256.5,4.475,167.5,23.1984759768036,1.39690827736287,"0.506411887997995"
20511,"2022-08-02 15:45:00",27.0,66.0,222.0,5.1,160.0,23.1864253351772,1.39894855495693,"0.473745992080452"
20512,"2022-08-02 16:00:00",26.75,67.0,187.5,4.85,160.0,23.012650756071,1.09115861397818,"0.518691739215001"
20513,"2022-08-02 16:15:00",26.5,68.0,153.0,4.6,160.0,23.001485268574,1.14417326054634,"0.732663032396602"
20514,"2022-08-02 16:30:00",26.25,69.0,127.0,4.35,160.0,23.0009136831993,1.09333831596815,"0.713751089758443"
20515,"2022-08-02 16:45:00",26.0,70.0,101.0,4.1,160.0,23.0002110258071,1.32759655337922,"0.697447981697456"
20516,"2022-08-02 17:00:00",25.75,69.75,75.0,4.225,160.0,23.0003390089018,1.3158014236344,"0.681672981802755"
20517,"2022-08-02 17:15:00",25.5,69.5,49.0,4.35,160.0,23.0005699637613,1.27000062554902,"0.671089074793986"
20518,"2022-08-02 17:30:00",25.25,69.25,40.0,4.475,160.0,23.0006258895911,1.22754323598256,"0.65999913006849"
20519,"2022-08-02 17:45:00",25.0,69.0,31.0,4.6,160.0,23.0007151114264,1.18264602747952,"0.650080363046396"
20520,"2022-08-02 18:00:00",24.5,70.0,22.0,4.875,165.0,23.0006019134215,1.16135374378507,"0.608301970418453"
20521,"2022-08-02 18:15:00",24.0,71.0,13.0,5.15,170.0,23.0006597770431,1.10425915673714,"0.579285897567915"
20522,"2022-08-02 18:30:00",23.5,72.0,9.75,5.425,175.0,23.0001095650672,1.05092102332018,"0.555906780147997"
20523,"2022-08-02 18:45:00",23.0,73.0,6.5,5.7,180.0,23.0000924424237,0.999672150075375,"0.195887422287541"
20524,"2022-08-02 19:00:00",22.325,76.75,3.25,5.3,185.0,23.0000702404361,0.606942616409554,"0.15547329118997"
20525,"2022-08-02 19:15:00",21.65,80.5,0.0,4.9,190.0,23.0000352860406,0.548932123933304,"0.134573279040298"
20526,"2022-08-02 19:30:00",20.975,84.25,0.0,4.5,195.0,23.0000335979151,0.506411887997995,"0.381098757973178"
20527,"2022-08-02 19:45:00",20.3,88.0,0.0,4.1,200.0,23.0000294696144,0.473745992080452,"0.419103584416611"
20528,"2022-08-02 20:00:00",20.225,89.5,0.0,4.1,185.0,23.0005596636183,0.518691739215001,"0.386601196211883"
20529,"2022-08-02 20:15:00",20.15,91.0,0.0,4.1,170.0,22.9996601727694,0.732663032396602,"0.37047831760686"
20530,"2022-08-02 20:30:00",20.075,92.5,0.0,4.1,155.0,22.9989299630759,0.713751089758443,"0.355827868824322"
20531,"2022-08-02 20:45:00",20.0,94.0,0.0,4.1,140.0,22.9994200087843,0.697447981697456,"0.343904197644875"
20532,"2022-08-02 21:00:00",20.25,92.5,0.0,3.975,145.0,23.0020856575738,0.681672981802755,"0.328938774030125"
20533,"2022-08-02 21:15:00",20.5,91.0,0.0,3.85,150.0,23.0022420526948,0.671089074793986,"0.314138300245421"
20534,"2022-08-02 21:30:00",20.75,89.5,0.0,3.725,155.0,23.0025282261006,0.65999913006849,"0.303635643032595"
20535,"2022-08-02 21:45:00",21.0,88.0,0.0,3.6,160.0,23.0022928764568,0.650080363046396,"0.293216768306647"
20536,"2022-08-02 22:00:00",20.75,89.5,0.0,3.35,165.0,23.0000180893567,0.608301970418453,"0.281138828929945"
20537,"2022-08-02 22:15:00",20.5,91.0,0.0,3.1,170.0,23.0000816926673,0.579285897567915,"0.269431506511741"
20538,"2022-08-02 22:30:00",20.25,92.5,0.0,2.85,175.0,22.9999234664901,0.555906780147997,"0.265945196426108"
20539,"2022-08-02 22:45:00",20.0,94.0,0.0,2.6,180.0,22.9990227300586,0.195887422287541,"0.25713580462308"
20540,"2022-08-02 23:00:00",20.0,92.5,0.0,2.6,172.5,23.0000159173554,0.15547329118997,"0.247366593166049"
20541,"2022-08-02 23:15:00",20.0,91.0,0.0,2.6,165.0,22.9995659571756,0.134573279040298,"0.239662654561679"
20542,"2022-08-02 23:30:00",20.0,89.5,0.0,2.6,157.5,23.0001115200033,0.381098757973178,"0.231966982318232"
20543,"2022-08-02 23:45:00",20.0,88.0,0.0,2.6,150.0,22.9997754534743,0.419103584416611,"0.224233702033789"
20544,"2022-08-03 00:00:00",20.0,89.5,0.0,2.325,155.0,23.0019373421433,0.386601196211883,"0.222552267687118"
20545,"2022-08-03 00:15:00",20.0,91.0,0.0,2.05,160.0,23.0021632986251,0.37047831760686,"0.219242106572165"
20546,"2022-08-03 00:30:00",20.0,92.5,0.0,1.775,165.0,23.0020289688846,0.355827868824322,"0.2141424397834"
20547,"2022-08-03 00:45:00",20.0,94.0,0.0,1.5,170.0,23.0019835854549,0.343904197644875,"0.211635714499828"
20548,"2022-08-03 01:00:00",20.075,94.0,0.0,1.65,167.5,22.9996159033088,0.328938774030125,"0.228199822150126"
20549,"2022-08-03 01:15:00",20.15,94.0,0.0,1.8,165.0,22.9994791664743,0.314138300245421,"0.223381239404687"
20550,"2022-08-03 01:30:00",20.225,94.0,0.0,1.95,162.5,22.999477003508,0.303635643032595,"0.223479116887809"
20551,"2022-08-03 01:45:00",20.3,94.0,0.0,2.1,160.0,22.9994896342916,0.293216768306647,"0.220858953454101"
20552,"2022-08-03 02:00:00",20.225,94.0,0.0,2.1,165.0,22.9994303752441,0.281138828929945,"0.230432863808751"
20553,"2022-08-03 02:15:00",20.15,94.0,0.0,2.1,170.0,22.9994735939145,0.269431506511741,"0.232934947227826"
20554,"2022-08-03 02:30:00",20.075,94.0,0.0,2.1,175.0,22.9994824198684,0.265945196426108,"0.0"
20555,"2022-08-03 02:45:00",20.0,94.0,0.0,2.1,180.0,22.9989480045091,0.25713580462308,"0.0"
20556,"2022-08-03 03:00:00",20.0,94.0,0.0,2.225,182.5,22.9992214827784,0.247366593166049,"0.0"
20557,"2022-08-03 03:15:00",20.0,94.0,0.0,2.35,185.0,22.9992822250268,0.239662654561679,"0.0"
20558,"2022-08-03 03:30:00",20.0,94.0,0.0,2.475,187.5,22.9989147813965,0.231966982318232,"0.23179791847768"
20559,"2022-08-03 03:45:00",20.0,94.0,0.0,2.6,190.0,22.9987783148724,0.224233702033789,"0.393621672667126"
20560,"2022-08-03 04:00:00",20.0,94.0,0.0,2.6,177.5,22.9998512784246,0.222552267687118,"0.318882994612511"
20561,"2022-08-03 04:15:00",20.0,94.0,0.0,2.6,165.0,22.9998881622339,0.219242106572165,"0.388171850020952"
20562,"2022-08-03 04:30:00",20.0,94.0,0.0,2.6,152.5,22.9994314123903,0.2141424397834,"0.41662992739037"
20563,"2022-08-03 04:45:00",20.0,94.0,0.0,2.6,140.0,23.0007390969673,0.211635714499828,"0.422660695311747"
20564,"2022-08-03 05:00:00",20.0,94.0,0.0,2.975,145.0,22.9963048644711,0.228199822150126,"0.0303139059257785"
20565,"2022-08-03 05:15:00",20.0,94.0,0.0,3.35,150.0,22.9962200249328,0.223381239404687,"0.0389422051834523"
20566,"2022-08-03 05:30:00",20.0,94.0,0.0,3.725,155.0,22.9963017447859,0.223479116887809,"0.0710597382754436"
20567,"2022-08-03 05:45:00",20.0,94.0,0.0,4.1,160.0,22.996459217151,0.220858953454101,"0.113996081877388"
20568,"2022-08-03 06:00:00",20.0,94.0,0.0,4.35,157.5,22.9968077776699,0.230432863808751,"0.324430522108289"
20569,"2022-08-03 06:15:00",20.0,94.0,0.0,4.6,155.0,22.9966877795004,0.232934947227826,"0.54013174210211"
20570,"2022-08-03 06:30:00",20.0,94.0,0.0,4.85,152.5,22.8517689113319,0.0,"0.56785150720837"
20571,"2022-08-03 06:45:00",20.0,94.0,0.0,5.1,150.0,22.7235252704855,0.0,"0.593591306716848"
20572,"2022-08-03 07:00:00",20.1,94.25,0.0,4.725,155.0,22.6818893942543,0.0,"0.609983159434964"
20573,"2022-08-03 07:15:00",20.2,94.5,0.0,4.35,160.0,22.7948351569566,0.0,"0.623486360646527"
20574,"2022-08-03 07:30:00",20.3,94.75,20.0,3.975,165.0,22.9909761886788,0.23179791847768,"0.650104043780671"
20575,"2022-08-03 07:45:00",20.4,95.0,40.0,3.6,170.0,23.0039990172093,0.393621672667126,"0.683193830419118"
20576,"2022-08-03 08:00:00",20.3,96.25,60.0,3.225,157.5,23.0015806540218,0.318882994612511,"0.73160523626472"
20577,"2022-08-03 08:15:00",20.2,97.5,80.0,2.85,145.0,23.0017992345239,0.388171850020952,"0.78298027804579"
20578,"2022-08-03 08:30:00",20.1,98.75,61.75,2.475,132.5,23.0001124332135,0.41662992739037,"0.458571390527347"
20579,"2022-08-03 08:45:00",20.0,100.0,43.5,2.1,120.0,23.0001010539949,0.422660695311747,"0.478830481609182"
20580,"2022-08-03 09:00:00",20.5,98.5,25.25,2.35,130.0,23.0000546217151,0.0303139059257785,"0.486931373326994"
20581,"2022-08-03 09:15:00",21.0,97.0,7.0,2.6,140.0,23.0000038727272,0.0389422051834523,"0.653693677782386"
20582,"2022-08-03 09:30:00",21.5,95.5,8.25,2.85,150.0,23.0000096617279,0.0710597382754436,"0.815849907591742"
20583,"2022-08-03 09:45:00",22.0,94.0,9.5,3.1,160.0,23.000015369365,0.113996081877388,"0.811035430512602"
20584,"2022-08-03 10:00:00",22.25,92.75,10.75,3.1,162.5,23.0021378449798,0.324430522108289,"0.815967455930495"
20585,"2022-08-03 10:15:00",22.5,91.5,12.0,3.1,165.0,23.0019689481844,0.54013174210211,"0.8226612696793"
20586,"2022-08-03 10:30:00",22.75,90.25,11.5,3.1,167.5,23.0001865516349,0.56785150720837,"0.831646976020886"
20587,"2022-08-03 10:45:00",23.0,89.0,11.0,3.1,170.0,23.0001715019189,0.593591306716848,"0.837704224768676"
20588,"2022-08-03 11:00:00",23.0,89.0,10.5,3.475,177.5,23.000232390583,0.609983159434964,"0.840000695801155"
20589,"2022-08-03 11:15:00",23.0,89.0,10.0,3.85,185.0,23.0002395124283,0.623486360646527,"0.83136795542148"
20590,"2022-08-03 11:30:00",23.0,89.0,23.5,4.225,192.5,23.0002452671214,0.650104043780671,"0.817623260145113"
20591,"2022-08-03 11:45:00",23.0,89.0,37.0,4.6,200.0,23.0002519464063,0.683193830419118,"0.799980138262075"
20592,"2022-08-03 12:00:00",23.25,87.5,50.5,4.35,190.0,23.000179211579,0.73160523626472,"0.815189428616706"
20593,"2022-08-03 12:15:00",23.5,86.0,64.0,4.1,180.0,23.0002403407915,0.78298027804579,"0.804249409483599"
20594,"2022-08-03 12:30:00",23.75,84.5,55.75,3.85,170.0,23.0001598310387,0.458571390527347,"0.440962338740247"
20595,"2022-08-03 12:45:00",24.0,83.0,47.5,3.6,160.0,23.0001605710978,0.478830481609182,"0.433780802486934"
20596,"2022-08-03 13:00:00",24.025,83.25,39.25,3.6,155.0,23.0004158750979,0.486931373326994,"0.455937740269471"
20597,"2022-08-03 13:15:00",24.05,83.5,31.0,3.6,150.0,23.0004880096818,0.653693677782386,"0.428206364415861"
20598,"2022-08-03 13:30:00",24.075,83.75,30.5,3.6,145.0,23.0003108713649,0.815849907591742,"0.722848337676976"
20599,"2022-08-03 13:45:00",24.1,84.0,30.0,3.6,140.0,23.0003032585991,0.811035430512602,"0.68847373529742"
20600,"2022-08-03 14:00:00",24.325,83.75,29.5,3.725,145.0,23.0014248910094,0.815967455930495,"0.717296474045499"
20601,"2022-08-03 14:15:00",24.55,83.5,29.0,3.85,150.0,23.0016284939329,0.8226612696793,"0.708068602916688"
20602,"2022-08-03 14:30:00",24.775,83.25,23.0,3.975,155.0,23.001439944583,0.831646976020886,"0.69336408208701"
20603,"2022-08-03 14:45:00",25.0,83.0,17.0,4.1,160.0,23.0013847936317,0.837704224768676,"0.682217922710621"
20604,"2022-08-03 15:00:00",24.75,84.5,11.0,4.225,155.0,23.0000139159088,0.840000695801155,"0.667727393979903"
20605,"2022-08-03 15:15:00",24.5,86.0,5.0,4.35,150.0,23.0001958056339,0.83136795542148,"0.656894163987536"
20606,"2022-08-03 15:30:00",24.25,87.5,4.0,4.475,145.0,23.0001653404806,0.817623260145113,"0.311593027594413"
20607,"2022-08-03 15:45:00",24.0,89.0,3.0,4.6,140.0,23.0001445454115,0.799980138262075,"0.312553301972675"
20608,"2022-08-03 16:00:00",24.0,89.0,2.0,3.45,160.25,23.0001784561266,0.815189428616706,"0.314038021812725"
20609,"2022-08-03 16:15:00",24.0,89.0,1.0,2.3,180.5,23.0002172089515,0.804249409483599,"0.446831872692317"
20610,"2022-08-03 16:30:00",24.0,89.0,0.75,1.15,200.75,23.0001267071016,0.440962338740247,"0.629668179111528"
20611,"2022-08-03 16:45:00",24.0,89.0,0.5,0.0,221.0,23.0001159211218,0.433780802486934,"0.616649669938287"
20612,"2022-08-03 17:00:00",23.5,88.75,0.25,0.25,238.25,22.9999326738669,0.455937740269471,"0.602824647488565"
20613,"2022-08-03 17:15:00",23.0,88.5,0.0,0.5,255.5,23.0000845852697,0.428206364415861,"0.590293154698761"
20614,"2022-08-03 17:30:00",22.5,88.25,0.0,0.75,272.75,23.000040284887,0.722848337676976,"0.581020145064914"
